loop,traffic,network,location,FlowID,SrcAddress,DestAddress,Start,Count
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.044,3005
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.045,2979
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.046,2687
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.047,2499
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.048,5000
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.049,2116
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.05,3238
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.052,994
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.053,617
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.054,410
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.055,249
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.056,239
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.057,301
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.058,458
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.06,190
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.061,233
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.062,151
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.063,161
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.064,165
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.065,152
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.066,180
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.067,161
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.068,153
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.069,131
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.07,209
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.072,72
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.073,75
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.074,64
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.075,44
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.076,30
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.077,11
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.078,30
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.079,16
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.08,14
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.081,5
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.082,7
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.083,7
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.084,6
1,Light,public,loc1,2,7.0.0.3,7.0.0.6,0.085,4
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.008,325
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.009,308
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.01,550
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.011,413
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.012,746
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.013,929
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.014,1499
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.015,16508
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.016,16367
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.017,17591
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.018,17565
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.019,14330
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.02,18042
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.021,18274
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.022,13658
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.023,10660
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.024,11103
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.025,11130
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.026,11209
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.027,13304
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.028,10892
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.029,10050
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.03,12159
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.031,13475
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.032,15950
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.033,19598
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.034,11686
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.035,11946
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.036,7051
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.037,7978
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.038,11586
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.039,20264
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.04,8577
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.041,5385
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.042,8133
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.044,2762
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.045,2962
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.046,2470
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.047,2603
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.048,5008
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.049,2098
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.05,3006
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.052,811
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.053,518
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.054,459
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.055,290
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.056,286
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.057,295
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.058,409
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.06,181
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.061,227
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.062,191
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.063,192
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.064,172
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.065,151
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.066,181
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.067,179
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.068,149
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.069,109
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.07,221
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.072,96
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.073,55
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.074,70
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.075,42
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.076,38
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.077,35
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.078,20
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.079,20
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.08,14
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.081,10
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.082,13
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.083,2
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.084,6
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.085,2
1,Light,public,loc1,3,7.0.0.4,7.0.0.7,0.089,1
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.008,23133
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.009,31936
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.01,20650
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.011,15070
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.012,5951
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.013,2215
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.014,1454
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.015,71624
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.016,628
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.017,145
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.018,53
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.019,63
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.02,52
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.021,57
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.022,32
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.023,34
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.024,26
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.025,13
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.026,17
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.027,22
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.028,2
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.029,18
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.03,15
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.031,34
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.032,38
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.033,32
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.034,15
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.035,25
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.036,23
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.037,33
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.038,31
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.039,13
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.04,13
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.041,2
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.042,14
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.044,3
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.045,2
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.047,2
1,Light,public,loc1,4,7.0.0.5,7.0.0.2,0.049,2
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.008,27095
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.009,36498
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.01,23987
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.011,18270
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.012,7854
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.013,3644
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.014,2564
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.015,76003
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.016,755
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.017,146
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.018,77
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.019,69
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.02,55
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.021,43
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.022,36
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.023,35
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.024,23
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.025,15
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.026,6
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.027,10
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.028,15
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.029,22
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.03,28
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.031,27
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.032,26
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.033,24
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.034,20
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.035,22
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.036,26
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.037,25
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.038,23
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.039,8
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.041,11
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.042,17
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.044,10
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.047,3
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.048,4
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.049,1
1,Light,public,loc1,5,7.0.0.6,7.0.0.3,0.05,5
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.008,28097
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.009,36885
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.01,25807
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.011,20128
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.012,11355
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.013,7364
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.014,5788
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.015,78896
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.016,1174
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.017,149
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.018,54
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.019,58
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.02,50
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.021,52
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.022,52
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.023,34
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.024,26
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.025,20
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.026,11
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.027,24
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.028,15
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.029,18
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.03,21
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.031,34
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.032,36
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.033,15
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.034,13
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.035,18
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.036,22
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.037,20
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.038,16
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.039,8
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.04,9
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.041,9
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.042,15
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.044,11
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.045,5
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.046,1
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.047,8
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.048,3
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.049,2
1,Light,public,loc1,6,7.0.0.7,7.0.0.4,0.05,5
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.008,68
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.009,109
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.01,147
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.011,199
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.012,297
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.013,415
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.014,685
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.015,8755
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.016,9027
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.017,8762
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.018,9518
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.019,8049
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.02,6427
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.021,6009
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.022,6205
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.023,5922
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.024,6399
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.025,6585
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.026,6925
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.027,7354
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.028,7777
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.029,10246
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.03,8809
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.031,11116
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.032,10513
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.033,9623
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.034,8594
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.035,8007
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.036,7557
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.037,7620
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.038,10160
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.039,7886
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.04,6579
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.041,4377
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.042,6253
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.043,2
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.044,2400
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.045,2335
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.046,1808
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.047,2953
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.048,1818
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.049,1370
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.05,1224
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.052,276
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.053,233
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.054,143
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.055,116
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.056,195
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.057,97
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.058,92
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.06,26
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.061,24
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.062,12
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.063,12
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.064,6
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.065,10
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.066,2
1,Light,public,loc1,7,7.0.0.8,7.0.0.9,0.067,3
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.008,120
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.009,334
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.01,488
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.011,702
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.012,985
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.013,1059
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.014,1466
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.015,11992
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.016,12938
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.017,13139
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.018,12350
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.019,11713
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.02,15306
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.021,10992
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.022,9186
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.023,8403
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.024,9300
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.025,9829
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.026,10393
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.027,9770
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.028,10430
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.029,10678
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.03,8293
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.031,8762
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.032,7506
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.033,6759
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.034,6806
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.035,9581
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.036,5316
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.037,4933
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.038,4730
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.039,6276
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.04,2938
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.041,2150
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.042,4442
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.043,48
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.044,1654
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.045,1132
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.046,837
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.047,834
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.048,511
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.049,571
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.05,564
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.051,2
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.052,193
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.053,136
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.054,216
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.055,39
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.056,44
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.057,18
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.058,35
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.06,6
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.061,6
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.062,2
1,Light,public,loc1,8,7.0.0.9,7.0.0.10,0.064,1
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.008,17118
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.009,10068
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.01,9378
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.011,9115
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.012,8360
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.013,8413
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.014,8527
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.015,29822
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.016,9512
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.017,5302
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.018,4516
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.019,4117
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.02,3761
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.021,2850
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.022,2199
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.023,2111
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.024,1314
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.025,722
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.026,294
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.027,163
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.028,114
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.029,67
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.03,25
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.031,9
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.032,4
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.033,5
1,Light,public,loc1,9,7.0.0.9,7.0.0.8,0.034,5
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.007,1
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.008,2914
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.009,3617
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.01,4090
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.011,9969
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.012,4263
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.013,4518
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.014,4430
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.015,11568
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.016,2965
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.017,2574
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.018,2719
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.019,3205
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.02,3805
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.021,3971
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.022,4111
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.023,4149
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.024,3404
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.025,3528
1,Light,public,loc1,10,7.0.0.10,7.0.0.9,0.026,3687
