loop,network,location,traffic,FlowID,SrcAddress,DestAddress,Start,Count
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.033,858
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.034,1046
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.035,1359
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.036,2978
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.037,752
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.038,501
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.039,303
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.04,244
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.041,190
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.042,881
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.044,201
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.045,102
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.046,86
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.047,73
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.048,78
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.049,105
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.05,452
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.052,42
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.053,26
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.054,23
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.055,25
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.056,24
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.057,37
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.058,22
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.06,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.061,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.062,8
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.063,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.064,8
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.065,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.066,7
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.067,8
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.068,9
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.069,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.07,9
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.072,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.073,9
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.074,9
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.075,8
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.076,13
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.077,10
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.078,7
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.079,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.08,14
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.081,22
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.082,13
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.083,10
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.084,13
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.085,13
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.086,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.088,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.089,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.09,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.091,7
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.092,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.093,9
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.094,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.095,9
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.096,7
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.097,10
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.098,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.099,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.1,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.101,19
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.102,22
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.104,17
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.105,24
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.106,16
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.107,7
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.108,16
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.109,23
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.11,15
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.111,21
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.112,14
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.113,23
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.114,34
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.115,128
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.116,31
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.117,15
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.118,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.12,18
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.121,19
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.122,57
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.123,17
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.124,15
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.125,19
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.126,11
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.127,8
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.128,10
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.129,34
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.13,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.131,6
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.132,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.133,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.134,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.135,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.136,20
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.137,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.138,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.139,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.141,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.142,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.144,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.147,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.148,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.151,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.154,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.155,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.157,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.159,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.161,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.166,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.168,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.169,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.17,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.171,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.176,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.178,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.18,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.182,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.185,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.194,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.196,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.197,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.204,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.34,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.361,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.418,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,0.803,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,1.879,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,1.992,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.375,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.424,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.803,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.869,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.872,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.875,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.878,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,2.886,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.004,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.005,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.007,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.17,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.226,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.243,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.244,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.245,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.246,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.373,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.374,3
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.376,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.406,5
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.426,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.427,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.428,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.43,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.431,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.432,1
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.439,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.795,2
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.803,4
3,private,loc2,Full,5,7.0.0.6,7.0.0.3,3.805,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.008,2419
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.009,2587
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.01,2882
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.011,4784
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.012,8182
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.013,10185
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.014,10392
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.015,14513
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.016,2858
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.017,1795
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.018,1458
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.019,1309
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.02,1520
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.021,1677
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.022,3009
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.023,1281
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.024,978
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.025,1111
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.026,1279
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.027,1753
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.028,2062
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.029,3629
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.03,1297
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.031,1017
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.032,952
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.033,1047
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.034,1311
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.035,1482
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.036,2265
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.037,675
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.038,374
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.039,343
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.04,299
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.041,354
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.042,1119
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.044,219
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.045,170
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.046,116
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.047,144
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.048,159
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.049,234
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.05,511
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.052,46
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.053,40
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.054,23
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.055,27
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.056,28
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.057,45
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.058,24
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.06,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.061,5
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.062,10
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.063,11
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.064,12
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.065,9
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.066,7
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.067,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.068,7
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.069,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.07,11
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.072,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.073,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.074,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.075,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.076,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.077,6
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.078,8
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.079,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.08,5
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.081,8
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.082,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.083,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.084,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.085,13
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.086,8
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.088,5
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.089,6
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.09,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.091,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.092,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.093,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.094,5
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.095,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.096,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.097,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.098,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.099,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.101,11
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.102,10
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.104,13
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.105,18
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.106,13
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.107,28
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.108,36
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.109,32
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.11,26
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.111,21
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.112,41
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.113,40
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.114,50
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.115,122
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.116,33
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.117,24
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.118,17
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.12,12
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.121,22
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.122,25
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.123,6
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.124,14
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.125,14
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.126,13
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.127,24
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.128,29
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.129,52
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.13,19
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.131,19
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.132,10
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.133,13
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.134,12
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.135,6
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.136,31
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.137,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.138,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.139,8
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.14,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.141,7
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.142,10
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.144,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.145,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.146,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.147,4
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.148,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.149,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.15,10
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.151,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.152,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.154,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.156,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.157,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.158,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.167,5
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.169,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.17,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.171,3
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.173,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.181,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.182,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.184,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.185,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.187,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.191,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.198,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.205,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.206,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,0.21,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,2.14,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,3.144,1
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,3.145,2
3,private,loc2,Full,6,7.0.0.7,7.0.0.4,3.146,3
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.008,68
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.009,122
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.01,183
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.011,197
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.012,618
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.013,1219
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.014,1363
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.015,33157
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.016,24246
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.017,16483
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.018,14027
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.019,9846
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.02,5991
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.021,3780
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.022,6271
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.023,4494
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.024,3226
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.025,2803
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.026,2590
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.027,2124
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.028,2124
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.029,6873
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.03,4702
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.031,3458
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.032,3009
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.033,2627
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.034,2905
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.035,2452
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.036,5090
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.037,8120
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.038,5041
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.039,4214
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.04,3147
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.041,2734
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.042,5679
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.044,2413
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.045,1864
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.046,1456
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.047,1190
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.048,1094
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.049,994
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.05,4923
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.052,1984
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.053,1517
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.054,1264
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.055,1035
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.056,734
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.057,835
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.058,1032
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.06,361
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.061,317
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.062,253
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.063,191
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.064,172
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.065,152
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.066,144
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.067,96
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.068,78
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.069,77
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.07,148
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.072,68
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.073,59
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.074,57
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.075,62
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.076,35
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.077,49
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.078,65
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.079,33
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.08,37
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.081,43
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.082,38
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.083,29
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.084,29
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.085,83
3,private,loc2,Full,7,7.0.0.8,7.0.0.9,0.086,18
